url,type,title,author,description
https://blog.medium.com/the-one-dayer-7efd683ada9e?gi=a15dded28b6,Web Page,The One-Dayer,Ev Williams,"I posted this internally to Medium employees February 12, 2015 (the same day I posted it here). See Hatching Inside Medium for more context. I am a big believer in constraint as a force for driving…"
https://blog.medium.com/@ev?gi=cdceaeae2a43,Web Page,Ev Williams – 3 min read,,"Read writing from Ev Williams in 3 min read. Reader, writer, ponderer, father. CEO of Medium // @ev. Every day, Ev Williams and thousands of other voices read, write, and share important stories on 3 min read."
https://medium.com/@naureenseyal,Web Page,Naureen – Medium,,"Read writing from Naureen on Medium. West coaster who loves menus, beaches, and great stories. Every day, Naureen and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/diversity-at-medium-a1b3adee4123?gi=a1984858ec7e,Web Page,Diversity at Medium,Naureen,"Diversity is especially important to us at Medium. Our audience is everyone in the world. If we have a homogenous group making the decisions on how to build our product, we’re going to have a pretty…"
https://medium.com/@infraredflower,Web Page,Elizabeth Ford – Medium,,"Read writing from Elizabeth Ford on Medium. Former Medium Engineer. — Find me on Twitter: @infraredflower. Every day, Elizabeth Ford and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/homepage-experiments-6764fbf8f41a?gi=69d400b89b52,Web Page,Homepage Experiments,Elizabeth Ford,"This was originally written on July 17, 2014 and published on Hatch, our internal version of Medium. Read more about this collection at Inside Medium. The fundamental difference between Medium and…"
https://blog.medium.com/10-tricks-to-appear-smart-while-working-at-medium-caba51b321d1?gi=70ba8a59f486,Web Page,10 Tricks to Appear Smart While Working at Medium,𝓷𝓲𝓬𝓴 🅵🅸🆂🅷𝕖𝕣,"This was originally published on Hatch (our internal version of Medium) on November 7, 2014, with a few changes made here for clarity. See Hatching Inside Medium for context on this collection. At…"
https://blog.medium.com/@nick?gi=6ee26458fadd,Web Page,𝓷𝓲𝓬𝓴 🅵🅸🆂🅷𝕖𝕣 – 3 min read,,"Read writing from 𝓷𝓲𝓬𝓴 🅵🅸🆂🅷𝕖𝕣 in 3 min read. An integrated distribution solution. Every day, 𝓷𝓲𝓬𝓴 🅵🅸🆂🅷𝕖𝕣 and thousands of other voices read, write, and share important stories on 3 min read."
https://medium.com/@jean,Web Page,Jean Hsu – Medium,,"Read writing from Jean Hsu on Medium. I like deleting code and shaving yaks at @Medium. Every day, Jean Hsu and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/the-importance-of-candid-feedback-13e55bd4b5c5?gi=9cd5abebf09a,Web Page,The Importance of Candid Feedback,Jean Hsu,"This post was originally published on Hatch, our internal version of Medium, on September 19, 2013. See Hatching Inside Medium for context on this collection. Earlier on when Medium was Obvious, a…"
https://blog.medium.com/why-the-companys-success-should-be-your-focus-52066952f1ec?gi=348ce4e0f533,Web Page,Why the Company’s Success should be Your Focus,Ev Williams,"I posted this internally to Medium employees on Jan 22, 2014. See Hatching Inside Medium for more context. This is a startup. That’s a bit of a loaded word these days — and a confusing one. What I…"
https://medium.com/@stirman,Web Page,Jason Stirman – Medium,,"Read writing from Jason Stirman on Medium. Founder and CEO of Lucid (getlucid.com). Every day, Jason Stirman and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/interview-day-etiquette-db6d4a032dd9?gi=417f6cdf0979,Web Page,Interview Day Etiquette,Dan Pupius,Some guidelines to make our interview days work better. “Interview Day Etiquette” is published by Dan Pupius in 3 min read
https://blog.medium.com/people-science-77369b48a847?gi=b4053db6477a,Web Page,People Science,Jason Stirman,"This was originally published to Hatch, our internal version of Medium for staff only, on Sept. 25, 2014 as I was thinking about how we might retain our culture as we grow the company. See Hatching…"
https://blog.medium.com/a-look-at-recent-improvements-to-responses-568f78bd2327?gi=7c0c96369697,Web Page,A Look at Recent Improvements to Responses,elizabeth tobey,"Responses are a core part of the writing experience on Medium. They allow ideas to build on each other and spread through the network. When responses flourish, however, it can be difficult to keep…"
https://blog.medium.com/hey-ev-what-about-mentions-37aa9313e9d9?gi=1fe93522e1d4,Web Page,"Hey Ev, what about mentions?",Joe Polastre,"This was originally written on Hatch — the internal version of Medium for Medium employees. For the last few weeks, we’ve been using mentions on Hatch and we’re loving it. (See Hatching Inside Medium…"
https://blog.medium.com/@polastre?gi=be2efac6dcba,Web Page,Joe Polastre – 3 min read,,"Read writing from Joe Polastre in 3 min read. Unrelenting traveler, United Million Miler, Pennsylvania native, often found on a ⛵️, product manager. Every day, Joe Polastre and thousands of other voices read, write, and share important stories on 3 min read."
https://blog.medium.com/introducing-improvements-to-titles-subtitles-and-headings-97978206d8f9?gi=ae7b79fe9c73,Web Page,"Introducing Improvements to Titles, Subtitles, and Headings",elizabeth tobey,"Our aim is to create a space that provides the best writing experience possible for storytellers to reach their audience. Today, we’re excited to show off our improved headers. It’s a small but…"
https://blog.medium.com/@el?gi=af8f4e7681ce,Web Page,Edward Lichty – 3 min read,,"Read writing from Edward Lichty in 3 min read. help build the business @Medium. Every day, Edward Lichty and thousands of other voices read, write, and share important stories on 3 min read."
https://blog.medium.com/a-new-team-embeds-e3c69a74ee8e?gi=76d781e8f2f,Web Page,A New Team Embeds,Edward Lichty,"A well-timed image or video can really put a point on a paragraph. At Medium, we know that words, images, and other media all play a role in great storytelling. So we want to give you the right tools…"
https://blog.medium.com/profiles-are-a-lot-more-organized-71034aaec9af?gi=8fb49ded442d,Web Page,Profiles Are a Lot More Organized,elizabeth tobey,"If you visited your profile recently, you might have noticed that it’s been given a significant facelift. Of all the improvement suggestions we receive at Medium from our readers and writers, profile…"
https://blog.medium.com/welcome-to-the-medium-ios-beta-community-aa3fd7e7bf3e?gi=cf095486c1dd,Web Page,Welcome to the Medium iOS Beta Community,Tyler Hedrick,"We’ve been hard at work building new features in our iOS app, and we want to share them with you! Today, we’re launching our official beta program for the Medium iOS app — help shape the future of…"
https://blog.medium.com/@t?gi=5975e0bb44f3,Web Page,Tyler Hedrick – 3 min read,,"Read writing from Tyler Hedrick in 3 min read. iOS Software Engineer @Medium. Previously @Facebook. Music | Coffee | Code. Every day, Tyler Hedrick and thousands of other voices read, write, and share important stories on 3 min read."
https://blog.medium.com/@caramev?gi=3caf2bad9a86,Web Page,Cara Meverden – 3 min read,,"Read writing from Cara Meverden in 3 min read. Product at Medium, Dog Lover, Amateur Aerialist. Every day, Cara Meverden and thousands of other voices read, write, and share important stories on 3 min read."
https://blog.medium.com/share-a-highlight-from-your-iphone-fc1741baaea2?gi=a1d1d01c24fe,Web Page,Share a Highlight from Your iPhone,Brian Ellin ☕️,"Enjoy reading and highlighting stories in the Medium iPhone app? Starting today, you can easily share your highlights with anyone right from your phone with just a tap: Here’s how it works: When you…"
https://medium.com/tag/data-science,Web Page,Data Science – Medium,,"Read writing about Data Science. Every day, thousands of voices read, write, and share important stories on Medium about Data Science."
https://medium.com/@jakeybob,Web Page,Bob Taylor – Medium,,"Read writing from Bob Taylor on Medium. A physicist with a penchant for tea. Also, biscuits. Every day, Bob Taylor and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/five-new-tools-for-your-publications-cbb51a2beed?gi=1b6b0e769df6,Web Page,Five New Tools for Your Publications,Cara Meverden,"Publication owners on Medium are getting some powerful new additions that build on our major update in April, when we expanded branding, customization, and revenue options. Publications let people…"
https://medium.com/tag/maps,Web Page,Maps – Medium,,"Read writing about Maps. Every day, thousands of voices read, write, and share important stories on Medium about Maps."
https://medium.com/tag/data-visualization,Web Page,Data Visualization – Medium,,"Read writing about Data Visualization. Every day, thousands of voices read, write, and share important stories on Medium about Data Visualization."
https://medium.com/@mediumlegal,Web Page,Medium Legal – Medium,,"Read writing from Medium Legal on Medium. Posts from Medium’s legal team. Every day, Medium Legal and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/privacy-security-at-medium-f9c0a26c257b?gi=e2c56fc0e1a2,Web Page,Privacy & Security at Medium,Medium Legal,"This is a questionnaire Medium sends to third party service providers before we work with them to ensure their data collection, storage, and security practices are consistent with our standards. We…"
